"","id","year","wage","educ","exper","manuf","black","lwage","y81","y82","y83","y84","y85","y86","y87","inlf","expersq","lwage_1","inlf_1","inlfp1"
"2163",1146,87,14527.1396484375,12,3,0,0,9.58377361297607,0,0,0,0,0,0,1,1,9,NA,1,NA
"2164",1152,81,5966.58984375,11,0,0,0,8.69393062591553,1,0,0,0,0,0,0,1,0,NA,NA,1
"2165",1152,82,7912.83984375,11,1,0,0,8.97624206542969,0,1,0,0,0,0,0,1,1,9.69782161712646,1,1
"2166",1152,83,6868.1298828125,11,2,0,0,8.8346471786499,0,0,1,0,0,0,0,1,4,9.54196643829346,1,1
"2167",1152,84,13177.240234375,11,3,0,0,9.48624610900879,0,0,0,1,0,0,0,1,9,9.69081974029541,1,1
"2168",1152,85,13802.669921875,11,4,0,0,9.53261756896973,0,0,0,0,1,0,0,1,16,9.48624610900879,1,1
"2169",1152,86,16168.490234375,11,5,0,0,9.69081974029541,0,0,0,0,0,1,0,1,25,8.8346471786499,1,0
"2170",1152,87,16282.099609375,11,6,1,0,9.69782161712646,0,0,0,0,0,0,1,1,36,9.53261756896973,1,NA
"2171",1162,81,6086.64013671875,7,2,0,0,8.71385192871094,1,0,0,0,0,0,0,1,4,NA,NA,1
"2172",1162,82,11728.1796875,7,3,0,0,9.36975002288818,0,1,0,0,0,0,0,1,9,10.5696105957031,1,1
"2173",1162,83,38933.51171875,7,4,0,0,10.5696105957031,0,0,1,0,0,0,0,1,16,10.593674659729,1,1
"2174",1162,84,28251.720703125,7,5,1,0,10.2489099502563,0,0,0,1,0,0,0,1,25,8.71385192871094,1,1
"2175",1162,85,39881.76171875,7,6,0,0,10.593674659729,0,0,0,0,1,0,0,1,36,10.2489099502563,1,1
"2176",1162,86,38226.83984375,7,7,0,0,10.5512933731079,0,0,0,0,0,1,0,1,49,NA,1,1
"2177",1162,87,NA,7,8,0,0,NA,0,0,0,0,0,0,1,0,64,8.69393062591553,1,NA
"2178",1170,81,21229.279296875,12,1,0,0,9.96313667297363,1,0,0,0,0,0,0,1,1,NA,NA,1
"2179",1170,82,29563.599609375,12,2,0,0,10.2942991256714,0,1,0,0,0,0,0,1,4,9.91218566894531,1,0
"2180",1170,83,14844.2998046875,12,3,0,0,9.60537147521973,0,0,1,0,0,0,0,1,9,9.81609058380127,1,1
"2181",1170,84,18326.26953125,12,4,0,0,9.81609058380127,0,0,0,1,0,0,0,1,16,10.0311298370361,1,1
"2182",1170,85,18137.140625,12,5,0,0,9.80571746826172,0,0,0,0,1,0,0,1,25,9.36975002288818,1,1
"2183",1170,86,20174.720703125,12,6,0,0,9.91218566894531,0,0,0,0,0,1,0,1,36,9.60537147521973,1,1
"2184",1170,87,22722.919921875,12,7,0,0,10.0311298370361,0,0,0,0,0,0,1,1,49,9.96313667297363,1,NA
"2185",1176,81,15629.0302734375,12,1,0,0,9.65688514709473,1,0,0,0,0,0,0,1,1,NA,NA,0
"2186",1176,82,2580.27001953125,12,2,0,0,7.85564947128296,0,1,0,0,0,0,0,1,4,NA,1,1
"2187",1176,83,NA,12,3,0,0,NA,0,0,1,0,0,0,0,0,9,NA,1,0
"2188",1176,84,NA,12,3,0,0,NA,0,0,0,1,0,0,0,0,9,NA,1,1
"2189",1176,85,NA,12,3,0,0,NA,0,0,0,0,1,0,0,0,9,10.2942991256714,0,0
"2190",1176,86,10753.2197265625,12,3,0,0,9.28296089172363,0,0,0,0,0,1,0,1,9,7.85564947128296,1,1
"2191",1176,87,12353.330078125,12,4,0,0,9.42168140411377,0,0,0,0,0,0,1,1,16,9.28296089172363,0,NA
"2192",1180,81,14749.5,12,2,0,0,9.59896469116211,1,0,0,0,0,0,0,1,4,NA,NA,0
"2193",1180,82,16010,12,3,0,0,9.68096923828125,0,1,0,0,0,0,0,1,9,9.59896469116211,1,1
"2194",1180,83,24960.6796875,12,4,0,0,10.125057220459,0,0,1,0,0,0,0,1,16,10.1525402069092,0,1
"2195",1180,84,24048.69921875,12,5,0,0,10.087836265564,0,0,0,1,0,0,0,1,25,9.68096923828125,1,1
"2196",1180,85,25656.189453125,12,6,0,0,10.1525402069092,0,0,0,0,1,0,0,1,36,10.087836265564,1,1
"2197",1180,86,31597.9296875,12,7,0,0,10.3608465194702,0,0,0,0,0,1,0,1,49,NA,1,1
"2198",1180,87,NA,12,8,0,0,NA,0,0,0,0,0,0,1,0,64,9.65688514709473,1,NA
"2199",1184,81,NA,12,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,1
"2200",1184,82,7400.64990234375,12,0,0,0,8.90932273864746,0,1,0,0,0,0,0,1,0,9.83562850952148,1,1
"2201",1184,83,14395.3701171875,12,1,0,0,9.57466220855713,0,0,1,0,0,0,0,1,1,NA,0,0
"2202",1184,84,17626.9609375,12,2,0,0,9.77718448638916,0,0,0,1,0,0,0,1,4,9.74637317657471,1,1
"2203",1184,85,16944.970703125,12,3,0,0,9.73772621154785,0,0,0,0,1,0,0,1,9,9.77718448638916,1,1
"2204",1184,86,17092.119140625,12,4,0,0,9.74637317657471,0,0,0,0,0,1,0,1,16,9.57466220855713,1,1
"2205",1184,87,18687.849609375,12,5,0,0,9.83562850952148,0,0,0,0,0,0,1,1,25,9.73772621154785,1,NA
"2206",1189,81,16685.3203125,12,1,0,0,9.7222843170166,1,0,0,0,0,0,0,1,1,NA,NA,1
"2207",1189,82,24492.720703125,12,2,0,0,10.1061315536499,0,1,0,0,0,0,0,1,4,10.3315000534058,1,0
"2208",1189,83,27335.560546875,12,3,0,0,10.2159433364868,0,0,1,0,0,0,0,1,9,9.7222843170166,0,1
"2209",1189,84,30684.119140625,12,4,0,0,10.3315000534058,0,0,0,1,0,0,0,1,16,NA,1,1
"2210",1189,85,33452.23828125,12,5,0,0,10.4178743362427,0,0,0,0,1,0,0,1,25,10.2159433364868,1,1
"2211",1189,86,NA,12,6,0,0,NA,0,0,0,0,0,1,0,0,36,8.90932273864746,1,1
"2212",1189,87,44375.48046875,12,6,0,0,10.7004423141479,0,0,0,0,0,0,1,1,36,10.1061315536499,1,NA
"2213",1198,81,NA,10,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"2214",1198,82,NA,10,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,1,1
"2215",1198,83,7057.669921875,10,0,0,0,8.86186981201172,0,0,1,0,0,0,0,1,0,9.18450546264648,1,1
"2216",1198,84,9573.990234375,10,1,0,0,9.16680526733398,0,0,0,1,0,0,0,1,1,8.93925857543945,1,1
"2217",1198,85,7625.5400390625,10,2,0,0,8.93925857543945,0,0,0,0,1,0,0,1,4,8.86186981201172,0,1
"2218",1198,86,9744.9599609375,10,3,0,0,9.18450546264648,0,0,0,0,0,1,0,1,9,10.4365386962891,1,1
"2219",1198,87,34082.48828125,10,4,1,0,10.4365386962891,0,0,0,0,0,0,1,1,16,NA,1,NA
"2220",1202,81,15035.7998046875,12,0,0,0,9.61818885803223,1,0,0,0,0,0,0,1,0,NA,NA,1
"2221",1202,82,15052.7099609375,12,1,0,0,9.61931324005127,0,1,0,0,0,0,0,1,1,9.62564373016357,1,1
"2222",1202,83,15005,12,2,0,0,9.61613845825195,0,0,1,0,0,0,0,1,4,9.52289772033691,1,1
"2223",1202,84,15148.2998046875,12,3,0,0,9.62564373016357,0,0,0,1,0,0,0,1,9,9.61526966094971,1,1
"2224",1202,85,14991.9697265625,12,4,0,0,9.61526966094971,0,0,0,0,1,0,0,1,16,9.61613845825195,1,1
"2225",1202,86,14658.33984375,12,5,0,0,9.59276485443115,0,0,0,0,0,1,0,1,25,9.61818885803223,1,1
"2226",1202,87,13669.16015625,12,6,0,0,9.52289772033691,0,0,0,0,0,0,1,1,36,9.59276485443115,1,NA
"2227",1203,81,11244.990234375,12,0,0,0,9.32767772674561,1,0,0,0,0,0,0,1,0,NA,NA,1
"2228",1203,82,13636.240234375,12,1,0,0,9.52048587799072,0,1,0,0,0,0,0,1,1,9.61509799957275,1,0
"2229",1203,83,14976.8603515625,12,2,0,0,9.61426162719727,0,0,1,0,0,0,0,1,4,9.32767772674561,1,1
"2230",1203,84,15074.2802734375,12,3,0,0,9.62074565887451,0,0,0,1,0,0,0,1,9,9.61426162719727,1,1
"2231",1203,85,14989.3896484375,12,4,0,0,9.61509799957275,0,0,0,0,1,0,0,1,16,9.61931324005127,1,1
"2232",1203,86,14617.7099609375,12,5,0,0,9.58998870849609,0,0,0,0,0,1,0,1,25,9.64747333526611,1,1
"2233",1203,87,15482.6201171875,12,6,0,0,9.64747333526611,0,0,0,0,0,0,1,1,36,9.62074565887451,1,NA
"2234",1204,81,NA,12,1,0,0,NA,1,0,0,0,0,0,0,0,1,NA,NA,1
"2235",1204,82,14589.26953125,12,1,0,0,9.58804130554199,0,1,0,0,0,0,0,1,1,9.79926109313965,1,0
"2236",1204,83,18308.259765625,12,2,0,0,9.81510734558105,0,0,1,0,0,0,0,1,4,9.84765720367432,1,1
"2237",1204,84,15307.919921875,12,3,0,0,9.6361255645752,0,0,0,1,0,0,0,1,9,NA,0,1
"2238",1204,85,18913.990234375,12,4,0,0,9.84765720367432,0,0,0,0,1,0,0,1,16,9.83810424804688,1,1
"2239",1204,86,18020.419921875,12,5,0,0,9.79926109313965,0,0,0,0,0,1,0,1,25,9.81510734558105,1,1
"2240",1204,87,18734.16015625,12,6,0,0,9.83810424804688,0,0,0,0,0,0,1,1,36,9.6361255645752,1,NA
"2241",1209,81,NA,12,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"2242",1209,82,NA,12,0,0,0,NA,0,1,0,0,0,0,0,0,0,9.58804130554199,1,1
"2243",1209,83,14958.16015625,12,0,0,0,9.61301231384277,0,0,1,0,0,0,0,1,0,10.1818294525146,0,1
"2244",1209,84,16951.83984375,12,1,0,0,9.73813152313232,0,0,0,1,0,0,0,1,1,9.61301231384277,1,1
"2245",1209,85,20267.25,12,2,0,0,9.91676139831543,0,0,0,0,1,0,0,1,4,10.2266874313354,1,0
"2246",1209,86,26418.759765625,12,3,0,0,10.1818294525146,0,0,0,0,0,1,0,1,9,9.91676139831543,1,1
"2247",1209,87,27630.8203125,12,4,0,0,10.2266874313354,0,0,0,0,0,0,1,1,16,NA,1,NA
"2248",1214,81,NA,10,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"2249",1214,82,NA,10,0,0,0,NA,0,1,0,0,0,0,0,0,0,9.73813152313232,1,0
"2250",1214,83,NA,10,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"2251",1214,84,3572.7900390625,10,0,0,0,8.18110179901123,0,0,0,1,0,0,0,1,0,9.86944770812988,1,1
"2252",1214,85,NA,10,1,0,0,NA,0,0,0,0,1,0,0,0,1,NA,0,1
"2253",1214,86,19330.66015625,10,1,0,0,9.86944770812988,0,0,0,0,0,1,0,1,1,NA,0,1
"2254",1214,87,9624.6396484375,10,2,0,0,9.17208194732666,0,0,0,0,0,0,1,1,4,8.18110179901123,1,NA
"2255",1218,81,14234.509765625,12,0,0,0,9.5634241104126,1,0,0,0,0,0,0,1,0,NA,NA,1
"2256",1218,82,11480.0498046875,12,1,0,0,9.34836578369141,0,1,0,0,0,0,0,1,1,9.64934253692627,1,1
"2257",1218,83,14747.8095703125,12,2,0,0,9.59885025024414,0,0,1,0,0,0,0,1,4,9.17208194732666,1,1
"2258",1218,84,15511.58984375,12,3,0,0,9.64934253692627,0,0,0,1,0,0,0,1,9,9.5634241104126,1,1
"2259",1218,85,25514.16015625,12,4,0,0,10.1469888687134,0,0,0,0,1,0,0,1,16,10.1753749847412,1,1
"2260",1218,86,24176.0703125,12,5,0,0,10.0931186676025,0,0,0,0,0,1,0,1,25,10.1469888687134,1,1
"2261",1218,87,26248.7890625,12,6,0,0,10.1753749847412,0,0,0,0,0,0,1,1,36,9.34836578369141,1,NA
"2262",1224,81,NA,10,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"2263",1224,82,NA,10,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,0,1
"2264",1224,83,NA,10,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"2265",1224,84,NA,10,0,0,0,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"2266",1224,85,NA,10,0,0,0,NA,0,0,0,0,1,0,0,0,0,NA,0,0
"2267",1224,86,NA,10,0,0,0,NA,0,0,0,0,0,1,0,0,0,NA,0,0
"2268",1224,87,NA,10,0,0,0,NA,0,0,0,0,0,0,1,0,0,10.0931186676025,1,NA
"2269",1225,81,6880.7900390625,12,0,1,0,8.83648872375488,1,0,0,0,0,0,0,1,0,NA,NA,1
"2270",1225,82,9360.419921875,12,1,1,0,9.14424514770508,0,1,0,0,0,0,0,1,1,9.42358207702637,1,1
"2271",1225,83,12376.83984375,12,2,0,0,9.42358207702637,0,0,1,0,0,0,0,1,4,9.61222267150879,1,1
"2272",1225,84,14946.3603515625,12,3,0,0,9.61222267150879,0,0,0,1,0,0,0,1,9,7.84158325195312,1,1
"2273",1225,85,6916.919921875,12,4,0,0,8.84172630310059,0,0,0,0,1,0,0,1,16,8.83648872375488,1,0
"2274",1225,86,10239.9404296875,12,5,0,0,9.23405075073242,0,0,0,0,0,1,0,1,25,NA,1,1
"2275",1225,87,2544.22998046875,12,6,0,0,7.84158325195312,0,0,0,0,0,0,1,1,36,8.84172630310059,1,NA
"2276",1228,81,14828.6396484375,12,2,1,0,9.60431575775146,1,0,0,0,0,0,0,1,4,NA,NA,1
"2277",1228,82,18787.009765625,12,3,1,0,9.84092140197754,0,1,0,0,0,0,0,1,9,8.93048667907715,0,1
"2278",1228,83,17066.109375,12,4,1,0,9.74485015869141,0,0,1,0,0,0,0,1,16,9.27556324005127,1,1
"2279",1228,84,NA,12,5,0,0,NA,0,0,0,1,0,0,0,0,25,9.14424514770508,1,1
"2280",1228,85,7558.93994140625,12,5,0,0,8.93048667907715,0,0,0,0,1,0,0,1,25,9.74485015869141,1,1
"2281",1228,86,10673.9697265625,12,6,1,0,9.27556324005127,0,0,0,0,0,1,0,1,36,9.40099143981934,1,0
"2282",1228,87,12100.3701171875,12,7,1,0,9.40099143981934,0,0,0,0,0,0,1,1,49,NA,1,NA
"2283",1236,81,11911.6904296875,10,1,0,0,9.38527584075928,1,0,0,0,0,0,0,1,1,NA,NA,1
"2284",1236,82,18348.619140625,10,2,0,0,9.81730937957764,0,1,0,0,0,0,0,1,4,9.70336532592773,0,1
"2285",1236,83,16372.6201171875,10,3,0,0,9.70336532592773,0,0,1,0,0,0,0,1,9,NA,1,1
"2286",1236,84,NA,10,4,0,0,NA,0,0,0,1,0,0,0,0,16,NA,1,0
"2287",1236,85,19379.359375,10,4,0,0,9.87196350097656,0,0,0,0,1,0,0,1,16,9.81730937957764,1,0
"2288",1236,86,NA,10,5,0,0,NA,0,0,0,0,0,1,0,0,25,9.60431575775146,0,1
"2289",1236,87,NA,10,5,0,0,NA,0,0,0,0,0,0,1,0,25,NA,0,NA
"2290",1241,81,NA,12,1,0,0,NA,1,0,0,0,0,0,0,0,1,NA,NA,1
"2291",1241,82,NA,12,1,0,0,NA,0,1,0,0,0,0,0,0,1,9.38527584075928,0,0
"2292",1241,83,NA,12,1,0,0,NA,0,0,1,0,0,0,0,0,1,NA,1,0
"2293",1241,84,6937.89990234375,12,1,0,0,8.84475421905518,0,0,0,1,0,0,0,1,1,NA,0,1
"2294",1241,85,14211.599609375,12,2,1,0,9.56181335449219,0,0,0,0,1,0,0,1,4,9.42369937896729,0,1
"2295",1241,86,12378.2900390625,12,3,1,0,9.42369937896729,0,0,0,0,0,1,0,1,9,8.84475421905518,1,1
"2296",1241,87,4582.39013671875,12,4,1,0,8.42997646331787,0,0,0,0,0,0,1,1,16,9.56181335449219,1,NA
"2297",1242,81,NA,12,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"2298",1242,82,NA,12,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,1,0
"2299",1242,83,NA,12,0,0,0,NA,0,0,1,0,0,0,0,0,0,8.42997646331787,0,0
"2300",1242,84,NA,12,0,0,0,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"2301",1242,85,NA,12,0,0,0,NA,0,0,0,0,1,0,0,0,0,NA,0,0
"2302",1242,86,NA,12,0,0,0,NA,0,0,0,0,0,1,0,0,0,NA,0,1
"2303",1242,87,12674.6904296875,12,0,1,0,9.44736194610596,0,0,0,0,0,0,1,1,0,NA,0,NA
"2304",1245,81,NA,12,1,0,0,NA,1,0,0,0,0,0,0,0,1,NA,NA,1
"2305",1245,82,10064.0595703125,12,1,1,0,9.21672630310059,0,1,0,0,0,0,0,1,1,NA,0,1
"2306",1245,83,9263.5302734375,12,2,1,0,9.13384056091309,0,0,1,0,0,0,0,1,4,9.21672630310059,1,1
"2307",1245,84,12279.6103515625,12,3,1,0,9.41569519042969,0,0,0,1,0,0,0,1,9,9.86053466796875,1,1
"2308",1245,85,19504.640625,12,4,1,0,9.87840747833252,0,0,0,0,1,0,0,1,16,9.13384056091309,1,1
"2309",1245,86,19159.130859375,12,5,1,0,9.86053466796875,0,0,0,0,0,1,0,1,25,9.87840747833252,1,1
"2310",1245,87,17396.009765625,12,6,1,0,9.76399612426758,0,0,0,0,0,0,1,1,36,9.41569519042969,1,NA
"2311",1251,81,14253.2802734375,12,1,0,0,9.56474208831787,1,0,0,0,0,0,0,1,1,NA,NA,1
"2312",1251,82,16042.3798828125,12,2,0,0,9.6829891204834,0,1,0,0,0,0,0,1,4,9.76399612426758,1,1
"2313",1251,83,24958.900390625,12,3,1,0,10.1249856948853,0,0,1,0,0,0,0,1,9,9.6829891204834,1,1
"2314",1251,84,33160.05859375,12,4,1,0,10.4091014862061,0,0,0,1,0,0,0,1,16,10.377100944519,1,1
"2315",1251,85,32803.80078125,12,5,1,0,10.3982992172241,0,0,0,0,1,0,0,1,25,10.4016180038452,1,1
"2316",1251,86,32912.8203125,12,6,0,0,10.4016180038452,0,0,0,0,0,1,0,1,36,9.56474208831787,1,1
"2317",1251,87,32115.7109375,12,7,0,0,10.377100944519,0,0,0,0,0,0,1,1,49,10.1249856948853,1,NA
"2318",1253,81,10854.580078125,12,1,0,0,9.29234218597412,1,0,0,0,0,0,0,1,1,NA,NA,1
"2319",1253,82,12620.830078125,12,2,0,0,9.4431037902832,0,1,0,0,0,0,0,1,4,9.29234218597412,1,1
"2320",1253,83,12877.580078125,12,3,0,0,9.46324348449707,0,0,1,0,0,0,0,1,9,10.3982992172241,1,1
"2321",1253,84,14009.5400390625,12,4,0,0,9.54749393463135,0,0,0,1,0,0,0,1,16,9.61914825439453,1,1
"2322",1253,85,15050.2197265625,12,5,0,0,9.61914825439453,0,0,0,0,1,0,0,1,25,9.4431037902832,1,1
"2323",1253,86,15159.9599609375,12,6,0,0,9.62641334533691,0,0,0,0,0,1,0,1,36,9.54749393463135,1,1
"2324",1253,87,14624.6396484375,12,7,0,0,9.59046268463135,0,0,0,0,0,0,1,1,49,9.62641334533691,1,NA
"2325",1256,81,17165.869140625,12,0,0,0,9.75067806243896,1,0,0,0,0,0,0,1,0,NA,NA,1
"2326",1256,82,16898.150390625,12,1,0,0,9.73495960235596,0,1,0,0,0,0,0,1,1,9.75067806243896,1,1
"2327",1256,83,20370.560546875,12,2,0,0,9.92184638977051,0,0,1,0,0,0,0,1,4,10.2144269943237,1,1
"2328",1256,84,20444.919921875,12,3,0,0,9.92548942565918,0,0,0,1,0,0,0,1,9,9.73495960235596,1,1
"2329",1256,85,20143.5,12,4,0,0,9.91063690185547,0,0,0,0,1,0,0,1,16,10.1964168548584,1,1
"2330",1256,86,27294.140625,12,5,0,0,10.2144269943237,0,0,0,0,0,1,0,1,25,9.91063690185547,1,1
"2331",1256,87,26806.9609375,12,6,0,0,10.1964168548584,0,0,0,0,0,0,1,1,36,9.92548942565918,1,NA
"2332",1257,81,17726.4296875,12,2,1,0,9.78281211853027,1,0,0,0,0,0,0,1,4,NA,NA,1
"2333",1257,82,21116.880859375,12,3,1,0,9.9578275680542,0,1,0,0,0,0,0,1,9,9.96004581451416,1,1
"2334",1257,83,21163.76953125,12,4,1,0,9.96004581451416,0,0,1,0,0,0,0,1,16,9.78281211853027,1,1
"2335",1257,84,12464.169921875,12,5,1,0,9.43061351776123,0,0,0,1,0,0,0,1,25,10.0012006759644,1,1
"2336",1257,85,9477.3896484375,12,6,1,0,9.15666389465332,0,0,0,0,1,0,0,1,36,9.9578275680542,1,1
"2337",1257,86,22052.9296875,12,7,1,0,10.0012006759644,0,0,0,0,0,1,0,1,49,9.92184638977051,1,1
"2338",1257,87,45541.078125,12,8,1,0,10.7263698577881,0,0,0,0,0,0,1,1,64,9.43061351776123,1,NA
"2339",1265,81,17238.26953125,12,2,1,0,9.75488758087158,1,0,0,0,0,0,0,1,4,NA,NA,1
"2340",1265,82,15506.1201171875,12,3,1,0,9.6489896774292,0,1,0,0,0,0,0,1,9,9.75488758087158,1,1
"2341",1265,83,19162.69921875,12,4,1,0,9.86072063446045,0,0,1,0,0,0,0,1,16,9.86645698547363,1,1
"2342",1265,84,19272.9296875,12,5,1,0,9.86645698547363,0,0,0,1,0,0,0,1,25,10.0183420181274,1,1
"2343",1265,85,22703.490234375,12,6,1,0,10.0302743911743,0,0,0,0,1,0,0,1,36,9.15666389465332,1,1
"2344",1265,86,26325.51953125,12,7,1,0,10.1782941818237,0,0,0,0,0,1,0,1,49,10.0302743911743,1,0
"2345",1265,87,22434.19921875,12,8,0,0,10.0183420181274,0,0,0,0,0,0,1,1,64,10.1782941818237,1,NA
"2346",1267,81,NA,9,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,1
"2347",1267,82,11810.2900390625,9,0,0,0,9.3767261505127,0,1,0,0,0,0,0,1,0,10.5067539215088,1,1
"2348",1267,83,14830.3896484375,9,1,0,0,9.6044340133667,0,0,1,0,0,0,0,1,1,9.76109504699707,1,1
"2349",1267,84,16558.529296875,9,2,0,0,9.71465682983398,0,0,0,1,0,0,0,1,4,NA,0,1
"2350",1267,85,17345.619140625,9,3,0,0,9.76109504699707,0,0,0,0,1,0,0,1,9,9.71465682983398,1,1
"2351",1267,86,20358.619140625,9,4,0,0,9.92125988006592,0,0,0,0,0,1,0,1,16,9.6044340133667,1,1
"2352",1267,87,36561.6015625,9,5,0,0,10.5067539215088,0,0,0,0,0,0,1,1,25,9.92125988006592,1,NA
"2353",1270,81,9022.580078125,12,0,0,0,9.1074857711792,1,0,0,0,0,0,0,1,0,NA,NA,0
"2354",1270,82,10460.6904296875,12,1,0,0,9.25537967681885,0,1,0,0,0,0,0,1,1,9.38447570800781,1,1
"2355",1270,83,11148.6396484375,12,2,0,0,9.31907272338867,0,0,1,0,0,0,0,1,4,9.66944885253906,1,1
"2356",1270,84,11902.169921875,12,3,0,0,9.38447570800781,0,0,0,1,0,0,0,1,9,9.77278518676758,1,1
"2357",1270,85,13869.2099609375,12,4,0,0,9.53742694854736,0,0,0,0,1,0,0,1,16,9.31907272338867,1,1
"2358",1270,86,15826.6201171875,12,5,0,0,9.66944885253906,0,0,0,0,0,1,0,1,25,9.1074857711792,1,1
"2359",1270,87,17549.5703125,12,6,0,0,9.77278518676758,0,0,0,0,0,0,1,1,36,9.3767261505127,1,NA
"2360",1276,81,NA,11,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"2361",1276,82,NA,11,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,0,0
"2362",1276,83,NA,11,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"2363",1276,84,NA,11,0,0,0,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"2364",1276,85,NA,11,0,0,0,NA,0,0,0,0,1,0,0,0,0,NA,0,0
"2365",1276,86,NA,11,0,0,0,NA,0,0,0,0,0,1,0,0,0,NA,0,0
"2366",1276,87,NA,11,0,0,0,NA,0,0,0,0,0,0,1,0,0,NA,0,NA
"2367",1285,81,NA,11,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"2368",1285,82,NA,11,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,1,0
"2369",1285,83,NA,11,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"2370",1285,84,NA,11,0,0,0,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"2371",1285,85,NA,11,0,0,0,NA,0,0,0,0,1,0,0,0,0,NA,0,0
"2372",1285,86,6472.990234375,11,0,0,0,8.77539348602295,0,0,0,0,0,1,0,1,0,NA,0,0
"2373",1285,87,NA,11,1,0,0,NA,0,0,0,0,0,0,1,0,1,NA,0,NA
"2374",1292,81,NA,12,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"2375",1292,82,NA,12,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,0,1
"2376",1292,83,NA,12,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"2377",1292,84,NA,12,0,0,0,NA,0,0,0,1,0,0,0,0,0,8.77539348602295,0,0
"2378",1292,85,10389.1298828125,12,0,0,0,9.24851512908936,0,0,0,0,1,0,0,1,0,9.81253910064697,1,1
"2379",1292,86,11334.259765625,12,1,0,0,9.33558559417725,0,0,0,0,0,1,0,1,1,NA,0,0
"2380",1292,87,18261.30078125,12,2,0,0,9.81253910064697,0,0,0,0,0,0,1,1,4,9.33558559417725,1,NA
"2381",1295,81,NA,11,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,NA,0
"2382",1295,82,NA,11,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,0,0
"2383",1295,83,NA,11,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0
"2384",1295,84,NA,11,0,0,0,NA,0,0,0,1,0,0,0,0,0,NA,0,0
"2385",1295,85,NA,11,0,0,0,NA,0,0,0,0,1,0,0,0,0,9.24851512908936,1,0
"2386",1295,86,NA,11,0,0,0,NA,0,0,0,0,0,1,0,0,0,NA,0,0
"2387",1295,87,NA,11,0,0,0,NA,0,0,0,0,0,0,1,0,0,NA,0,NA
"2388",1298,81,NA,12,1,0,0,NA,1,0,0,0,0,0,0,0,1,NA,NA,1
"2389",1298,82,NA,12,1,0,0,NA,0,1,0,0,0,0,0,0,1,NA,0,0
"2390",1298,83,16008.2197265625,12,1,1,0,9.68085765838623,0,0,1,0,0,0,0,1,1,9.86166858673096,1,0
"2391",1298,84,17814.080078125,12,2,1,0,9.78774452209473,0,0,0,1,0,0,0,1,4,9.68085765838623,1,1
"2392",1298,85,19180.869140625,12,3,1,0,9.86166858673096,0,0,0,0,1,0,0,1,9,NA,0,1
"2393",1298,86,21002.630859375,12,4,0,0,9.95240306854248,0,0,0,0,0,1,0,1,16,9.78774452209473,1,1
"2394",1298,87,21371.470703125,12,5,1,0,9.96981239318848,0,0,0,0,0,0,1,1,25,9.95240306854248,0,NA
"2395",1301,81,20808.94921875,12,0,0,0,9.94313812255859,1,0,0,0,0,0,0,1,0,NA,NA,1
"2396",1301,82,22765.439453125,12,1,1,0,10.0329990386963,0,1,0,0,0,0,0,1,1,10.0697612762451,1,1
"2397",1301,83,20398.0390625,12,2,0,0,9.92319393157959,0,0,1,0,0,0,0,1,4,9.89491271972656,0,1
"2398",1301,84,23617.919921875,12,3,1,0,10.0697612762451,0,0,0,1,0,0,0,1,9,NA,1,1
"2399",1301,85,NA,12,4,0,0,NA,0,0,0,0,1,0,0,0,16,9.96981239318848,1,1
"2400",1301,86,19829.23046875,12,4,1,0,9.89491271972656,0,0,0,0,0,1,0,1,16,10.0329990386963,1,1
"2401",1301,87,20291.689453125,12,5,1,0,9.91796684265137,0,0,0,0,0,0,1,1,25,9.94313812255859,1,NA
