"","kidcount","morekids","boys2","girls2","boy1st","boy2nd","samesex","multi2nd","age","agefstm","black","hispan","worked","weeks","hours","labinc","faminc","nonmomi","educ"
"11969",3,1,0,1,0,0,1,0,26,18,0,1,0,0,0,0,41.9939422607422,41.9939422607422,12
"11970",4,1,0,0,1,0,0,0,32,20,1,0,0,0,0,0,0.430329978466034,0.430329978466034,16
"11971",2,0,1,0,1,1,1,0,25,19,1,0,1,20,35,1.26999998092651,34.4474411010742,33.1774406433105,12
"11972",3,1,0,0,0,1,0,0,33,21,1,0,1,48,40,19.1549491882324,68.1181335449219,48.9632186889648,12
"11973",2,0,0,0,0,1,0,0,27,22,1,0,0,0,0,0,48.2914695739746,48.2914695739746,12
"11974",3,1,0,1,0,0,1,0,32,18,1,0,1,2,8,0.535290002822876,47.4832801818848,47.4832801818848,14
"11975",2,0,0,0,0,1,0,0,32,22,0,1,0,0,0,0,50.3906593322754,50.3906593322754,12
"11976",2,0,0,1,0,0,1,0,21,16,1,0,1,52,40,16.8038806915283,39.7058410644531,22.901969909668,11
"11977",2,0,0,0,0,1,0,0,32,23,0,1,0,0,0,0,66.5018157958984,66.5018157958984,14
"11978",3,1,0,1,0,0,1,0,27,16,0,1,1,51,40,0.304379999637604,20.8867702484131,20.582389831543,6
"11979",2,0,0,0,1,0,0,0,24,20,1,0,1,52,35,12.6055307388306,19.4383392333984,6.83280992507935,12
"11980",3,1,0,0,0,1,0,0,32,22,0,1,1,52,90,13.1093397140503,46.7065887451172,33.5972518920898,15
"11981",2,0,0,1,0,0,1,0,28,22,0,1,0,0,0,0,37.0084114074707,37.0084114074707,12
"11982",3,1,1,0,1,1,1,0,31,18,0,1,0,0,0,0,60.6975898742676,60.6975898742676,11
"11983",2,0,0,1,0,0,1,0,30,20,0,1,0,0,0,0,44.0931282043457,44.0931282043457,5
"11984",4,1,0,0,1,0,0,0,24,15,0,1,0,0,0,0,40.6609687805176,40.6609687805176,12
"11985",2,0,0,1,0,0,1,0,26,21,0,1,0,0,0,0,40.4300575256348,40.4300575256348,14
"11986",5,1,1,0,1,1,1,0,26,18,1,0,0,0,0,0,46.192310333252,46.192310333252,12
"11987",3,1,0,1,0,0,1,0,32,19,1,0,0,0,0,0,37.4177513122559,37.4177513122559,13
"11988",4,1,1,0,1,1,1,0,30,18,0,1,1,51,40,18.0004100799561,32.7470893859863,14.7466907501221,9
"11989",4,1,0,0,1,0,0,0,29,18,0,1,1,6,8,2.52950000762939,42.4242820739746,39.8947830200195,8
"11990",2,0,0,0,1,0,0,0,32,16,1,0,1,52,40,25.1166095733643,43.683780670166,18.5671901702881,12
"11991",2,0,0,0,1,0,0,0,24,17,1,0,1,26,40,5.88818025588989,48.4699096679688,42.5817184448242,12
"11992",2,0,0,0,0,1,0,0,24,18,0,1,0,0,0,0,33.5972518920898,33.5972518920898,9
"11993",3,1,0,1,0,0,1,0,35,20,1,0,0,0,0,0,12.6055307388306,12.6055307388306,12
"11994",2,0,0,0,1,0,0,0,27,18,1,0,0,0,0,0,50.3906593322754,50.3906593322754,12
"11995",4,1,0,0,0,1,0,0,33,21,1,1,1,52,40,18.7980899810791,34.9827194213867,16.1846294403076,12
"11996",2,0,0,1,0,0,1,0,25,20,1,0,0,0,0,0,24.6547794342041,24.6547794342041,12
"11997",3,1,1,0,1,1,1,0,28,19,0,1,0,0,0,0,61.5372505187988,61.5372505187988,11
"11998",3,1,0,1,0,0,1,0,32,19,0,1,0,0,0,0,44.0931282043457,44.0931282043457,12
"11999",4,1,0,1,0,0,1,0,29,17,1,0,0,0,0,0,53.5394096374512,53.5394096374512,20
"12000",2,0,1,0,1,1,1,0,32,22,0,1,1,52,40,22.9334697723389,56.7826271057129,33.8491592407227,14
"12001",3,1,1,0,1,1,1,0,32,26,0,1,1,50,12,4.20883989334106,46.2027816772461,41.9939422607422,12
"12002",2,0,1,0,1,1,1,0,31,20,1,0,1,50,29,9.4567699432373,41.1227798461914,31.6660289764404,12
"12003",5,1,0,1,0,0,1,0,31,18,1,0,0,0,0,0,14.6732196807861,14.6732196807861,8
"12004",3,1,0,1,0,0,1,0,31,21,0,1,0,0,0,0,48.2914695739746,48.2914695739746,12
"12005",4,1,0,1,0,0,1,0,33,16,1,0,1,52,40,46.9480018615723,85.59375,38.6457824707031,12
"12006",5,1,0,0,0,1,0,0,33,18,1,0,1,8,36,14.7047004699707,67.1945037841797,52.4898071289062,8
"12007",2,0,0,0,1,0,0,0,35,23,0,1,0,0,0,0,79.8945007324219,79.8945007324219,16
"12008",2,0,1,0,1,1,1,0,30,17,1,0,1,52,40,10.5063600540161,43.4843788146973,32.9780006408691,12
"12009",2,0,1,0,1,1,1,0,31,20,0,1,1,52,40,25.2005805969238,70.3432464599609,45.1427192687988,12
"12010",2,0,0,0,0,1,0,0,24,18,1,0,1,15,8,4.10387992858887,10.3279294967651,6.22404956817627,15
"12011",3,1,0,0,0,1,0,0,27,19,1,0,1,6,24,1.68982994556427,39.4854431152344,37.7955894470215,16
"12012",4,1,1,0,1,1,1,0,33,19,1,0,1,52,40,19.7637214660645,61.9150886535645,42.1513786315918,9
"12013",5,1,0,0,1,0,0,0,29,18,1,0,0,0,0,0,24.6547794342041,24.6547794342041,11
"12014",4,1,0,0,1,0,0,0,32,16,1,0,1,26,40,10.5063600540161,157.438003540039,146.931625366211,11
"12015",2,0,1,0,1,1,1,0,29,21,1,0,1,32,40,10.5063600540161,56.6986618041992,46.192310333252,13
"12016",2,0,0,0,0,1,0,0,23,16,1,0,1,52,40,10.5063600540161,42.0044403076172,31.4980907440186,10
"12017",2,0,0,0,0,1,0,0,25,21,0,1,0,0,0,0,39.4959411621094,39.4959411621094,12
"12018",2,0,0,0,1,0,0,0,26,21,0,1,0,0,0,0,23.101390838623,23.101390838623,12
"12019",3,1,0,1,0,0,1,0,33,23,0,1,0,0,0,0,27.310230255127,27.310230255127,9
"12020",2,0,0,0,1,0,0,0,25,20,1,0,1,52,40,25.2005805969238,65.0953369140625,39.8947830200195,12
"12021",3,1,0,0,0,1,0,0,35,23,1,0,1,52,40,33.5972518920898,71.3928833007812,37.7955894470215,16
"12022",3,1,1,0,1,1,1,0,27,16,1,0,0,0,0,0,27.310230255127,27.310230255127,12
"12023",4,1,0,1,0,0,1,0,35,21,1,0,1,52,30,11.5559501647949,34.657341003418,23.101390838623,15
"12024",2,0,0,0,1,0,0,0,29,25,1,0,0,0,0,0,37.7955894470215,37.7955894470215,12
"12025",2,0,1,0,1,1,1,0,34,22,0,1,1,4,40,0.850169956684113,45.5100593566895,44.6599082946777,12
"12026",2,0,0,0,1,0,0,0,33,22,1,0,0,0,0,0,76.4203796386719,76.4203796386719,15
"12027",2,0,0,1,0,0,1,0,32,26,0,1,0,0,0,0,39.8947830200195,39.8947830200195,3
"12028",5,1,0,0,0,1,0,0,35,19,1,0,1,48,8,6.28702020645142,41.9834671020508,35.6964416503906,12
"12029",2,0,0,0,1,0,0,0,27,18,1,0,1,12,40,3.93595004081726,16.0796604156494,12.1437196731567,14
"12030",3,1,0,1,0,0,1,0,32,19,1,0,0,0,0,0,43.5368385314941,43.5368385314941,11
"12031",4,1,0,0,1,0,0,0,35,22,1,0,1,52,40,21.0022201538086,53.0355911254883,32.0333824157715,12
"12032",3,1,1,0,1,1,1,0,23,16,1,0,1,44,40,16.8038806915283,58.7978401184082,41.9939422607422,13
"12033",4,1,0,1,0,0,1,0,31,16,1,0,1,52,20,15.1245403289795,17.8639488220215,17.8639488220215,12
"12034",3,1,1,0,1,1,1,0,26,21,1,0,0,0,0,0,58.8398094177246,58.8398094177246,12
"12035",2,0,0,0,1,0,0,0,31,22,1,0,1,3,40,0.682229995727539,63.667911529541,62.9856910705566,15
"12036",3,1,0,0,1,0,0,0,30,16,1,0,1,52,40,25.2005805969238,86.0870590209961,60.8865013122559,12
"12037",3,1,0,1,0,0,1,0,33,19,1,0,0,0,0,0,39.8947830200195,39.8947830200195,14
"12038",2,0,0,0,1,0,0,0,33,23,1,0,1,52,40,8.40719032287598,42.0044403076172,33.5972518920898,12
"12039",5,1,0,0,0,1,0,0,33,17,1,0,0,0,0,0,32.0858612060547,32.0858612060547,13
"12040",4,1,1,0,1,1,1,0,29,18,1,0,1,20,40,6.30802011489868,52.5003089904785,46.192310333252,12
"12041",4,1,1,0,1,1,1,0,27,19,1,0,0,0,0,0,37.3127822875977,37.3127822875977,10
"12042",2,0,1,0,1,1,1,0,32,20,1,0,1,52,40,21.0022201538086,69.2936859130859,48.2914695739746,12
"12043",3,1,0,1,0,0,1,0,32,19,1,0,0,0,0,0,33.1984100341797,33.1984100341797,12
"12044",4,1,0,0,1,0,0,0,35,17,1,0,0,0,0,0,39.8947830200195,39.8947830200195,12
"12045",3,1,0,0,1,0,0,0,34,19,1,0,0,0,0,0,33.5972518920898,33.5972518920898,12
"12046",2,0,1,0,1,1,1,0,29,21,1,0,1,24,24,4.54471015930176,62.4084091186523,57.8637199401855,12
"12047",3,1,0,0,0,1,0,0,31,21,1,0,1,20,40,6.30802011489868,94.9560623168945,88.648063659668,12
"12048",2,0,0,0,1,0,0,0,33,25,1,0,1,52,40,15.6283397674561,49.8973388671875,34.2690010070801,14
"12049",3,1,0,0,1,0,0,0,29,19,1,0,1,2,16,2.10966992378235,36.4206619262695,34.3109703063965,12
"12050",3,1,0,1,0,0,1,0,30,20,0,1,1,26,40,5.25843000411987,40.9548797607422,35.6964416503906,11
"12051",2,0,0,1,0,0,1,0,34,18,1,0,1,52,40,25.2005805969238,65.200309753418,39.9997482299805,16
"12052",2,0,0,0,0,1,0,0,28,17,1,0,1,52,40,12.6055307388306,33.6077499389648,21.0022201538086,12
"12053",3,1,0,0,1,0,0,1,30,26,1,0,1,40,40,25.2005805969238,67.1945037841797,41.9939422607422,17
"12054",2,0,0,0,0,1,0,0,30,21,1,0,1,52,40,15.7543001174927,48.8372497558594,48.8372497558594,14
"12055",2,0,0,0,1,0,0,0,30,23,0,1,0,0,0,0,20.3304805755615,20.3304805755615,12
"12056",3,1,1,0,1,1,1,0,29,23,0,1,1,52,40,12.815450668335,25.6309108734131,12.815450668335,16
"12057",5,1,1,0,1,1,1,0,26,18,0,1,1,52,20,10.5063600540161,38.1314697265625,27.6251087188721,12
"12058",3,1,0,1,0,0,1,0,30,18,1,0,1,6,40,2.90735006332397,51.2198104858398,48.3124694824219,13
"12059",2,0,0,0,1,0,0,0,26,18,0,1,0,0,0,0,40.9443778991699,40.9443778991699,12
"12060",2,0,0,0,0,1,0,0,32,19,0,1,1,52,32,31.4980907440186,91.3454971313477,59.8474426269531,15
"12061",2,0,0,0,0,1,0,0,33,18,1,0,1,52,40,20.7503299713135,53.5079116821289,32.7575912475586,12
"12062",2,0,0,0,1,0,0,0,29,19,1,0,1,5,40,2.10966992378235,14.7152004241943,12.6055307388306,17
"12063",4,1,1,0,1,1,1,0,26,16,1,0,0,0,0,0,1.4904100894928,1.4904100894928,12
"12064",2,0,1,0,1,1,1,0,30,16,0,1,1,26,7,5.25843000411987,141.725631713867,136.467254638672,12
"12065",2,0,0,1,0,0,1,0,29,15,1,0,1,52,40,20.7503299713135,78.8974380493164,58.1470909118652,12
"12066",4,1,0,1,0,0,1,0,31,17,1,0,1,52,40,29.3989200592041,58.7978401184082,29.3989200592041,12
"12067",2,0,1,0,1,1,1,0,22,18,0,1,0,0,0,0,16.1951198577881,16.1951198577881,12
"12068",2,0,0,1,0,0,1,0,31,18,1,0,1,42,40,18.9030513763428,35.7069396972656,16.8038806915283,11
"12069",5,1,0,0,0,1,0,0,32,16,1,0,1,25,40,7.98734998703003,33.2509117126465,25.2635517120361,15
"12070",4,1,0,1,0,0,1,0,32,21,1,0,0,0,0,0,39.8947830200195,39.8947830200195,12
"12071",3,1,0,0,0,1,0,0,33,22,0,1,0,0,0,0,44.0931282043457,44.0931282043457,12
"12072",2,0,1,0,1,1,1,0,33,19,1,0,1,52,40,24.3609104156494,70.5531845092773,46.192310333252,12
"12073",2,0,0,1,0,0,1,0,27,18,1,0,1,52,35,22.9334697723389,50.1387481689453,27.2052783966064,17
"12074",2,0,1,0,1,1,1,0,26,22,1,0,1,40,25,10.5063600540161,39.0760879516602,28.5697498321533,14
"12075",2,0,0,0,0,1,0,0,23,16,1,0,0,0,0,0,15.7543001174927,15.7543001174927,9
"12076",3,1,0,0,1,0,0,0,27,17,1,0,1,48,40,8.40719032287598,25.2110614776611,16.8038806915283,12
"12077",2,0,1,0,1,1,1,0,26,23,0,1,0,0,0,0,8.19726943969727,8.19726943969727,6
"12078",3,1,0,1,0,0,1,0,25,17,0,1,1,52,40,29.4828910827637,65.7146301269531,36.2317199707031,12
"12079",2,0,1,0,1,1,1,0,34,25,0,1,1,18,20,5.25843000411987,30.8578395843506,25.5994110107422,12
"12080",3,1,0,0,1,0,0,0,33,21,1,0,1,52,40,31.4980907440186,72.7573089599609,41.2592506408691,17
"12081",3,1,0,1,0,0,1,0,30,22,1,0,1,52,40,16.3840503692627,32.1383399963379,15.7543001174927,12
"12082",3,1,0,0,0,1,0,0,21,18,0,1,0,0,0,0,16.3840503692627,16.3840503692627,0
"12083",4,1,0,1,0,0,1,0,25,19,0,1,0,0,0,0,23.101390838623,23.101390838623,3
"12084",3,1,0,1,0,0,1,0,29,17,0,1,1,52,52,37.1658401489258,74.3316879272461,37.1658401489258,9
"12085",2,0,1,0,1,1,1,0,26,20,1,0,1,42,40,14.998589515686,61.306339263916,46.3077507019043,12
"12086",2,0,0,0,1,0,0,0,29,20,0,1,1,52,40,28.3598308563232,68.2546310424805,40.9548797607422,12
"12087",2,0,0,0,1,0,0,0,22,18,0,1,1,42,40,1.71082997322083,14.484299659729,12.7734699249268,5
"12088",2,0,1,0,1,1,1,0,32,21,1,0,1,50,40,16.8038806915283,44.103630065918,27.2997493743896,12
"12089",2,0,0,0,0,1,0,0,30,17,0,1,1,52,40,27.5936317443848,52.4058380126953,24.8122215270996,9
"12090",3,1,0,0,1,0,0,0,30,19,1,0,1,46,40,15.9642095565796,53.7598075866699,37.7955894470215,12
"12091",3,1,0,0,1,0,0,0,35,20,1,0,1,49,40,21.0022201538086,50.4011611938477,29.3989200592041,12
"12092",3,1,0,0,1,0,0,0,29,18,1,0,1,52,40,18.3782501220703,25.6309108734131,7.25264024734497,13
"12093",3,1,1,0,1,1,1,0,32,25,1,0,1,50,40,3.15926003456116,43.0540313720703,39.8947830200195,12
"12094",2,0,0,0,0,1,0,0,34,19,1,0,1,52,40,25.2005805969238,50.4011611938477,25.2005805969238,12
"12095",2,0,0,1,0,0,1,0,31,17,1,0,1,45,40,24.1509799957275,49.3515586853027,25.2005805969238,8
"12096",4,1,0,1,0,0,1,0,33,17,1,0,1,40,44,24.1509799957275,49.3515586853027,25.2005805969238,10
"12097",2,0,0,0,0,1,0,0,28,19,1,0,1,52,40,12.6055307388306,43.5368385314941,30.9313106536865,12
"12098",3,1,0,0,1,0,0,0,28,19,1,0,0,0,0,0,44.0931282043457,44.0931282043457,12
"12099",4,1,0,1,0,0,1,0,29,22,0,1,0,0,0,0,0,0,7
"12100",3,1,0,1,0,0,1,0,31,20,1,0,0,0,0,0,23.185359954834,23.185359954834,12
"12101",3,1,0,1,0,0,1,0,31,22,0,1,1,38,36,25.2005805969238,62.9961929321289,37.7955894470215,12
"12102",3,1,0,0,1,0,0,0,35,20,0,1,0,0,0,0,16.8038806915283,16.8038806915283,6
"12103",4,1,1,0,1,1,1,0,33,19,0,1,1,48,40,33.5972518920898,69.2936859130859,35.6964416503906,12
"12104",3,1,1,0,1,1,1,0,34,20,1,0,0,0,0,0,26.5230503082275,26.5230503082275,12
"12105",3,1,0,1,0,0,1,1,33,28,0,1,0,0,0,0,32.6316413879395,32.6316413879395,12
"12106",3,1,0,0,0,1,0,0,31,23,0,1,0,0,0,0,56.2473411560059,56.2473411560059,10
"12107",3,1,0,1,0,0,1,0,26,19,0,1,1,52,40,10.5063600540161,27.310230255127,16.8038806915283,6
"12108",4,1,0,0,1,0,0,0,27,15,0,1,1,6,16,1.14405000209808,29.4933815002441,28.3493309020996,2
"12109",2,0,0,1,0,0,1,0,23,19,0,1,0,0,0,0,27.2997493743896,27.2997493743896,11
"12110",4,1,0,1,0,0,1,0,35,23,0,1,0,0,0,0,-3.0228099822998,-3.0228099822998,12
"12111",2,0,1,0,1,1,1,0,33,24,1,0,1,52,40,14.7047004699707,42.0044403076172,27.2997493743896,12
"12112",2,0,0,0,0,1,0,0,25,21,0,1,0,0,0,0,26.4810600280762,26.4810600280762,15
"12113",3,1,0,1,0,0,1,0,31,19,0,1,1,14,40,3.15926003456116,74.1532516479492,70.9940032958984,14
"12114",3,1,0,1,0,0,1,0,31,22,0,1,0,0,0,0,44.3030319213867,44.3030319213867,15
"12115",2,0,0,0,0,1,0,0,30,20,0,1,1,52,38,12.6055307388306,33.9331283569336,21.3275890350342,12
"12116",2,0,0,1,0,0,1,0,32,23,0,1,1,30,40,29.3989200592041,58.7978401184082,29.3989200592041,9
"12117",2,0,0,0,1,0,0,0,28,20,0,1,0,0,0,0,0,0,9
"12118",3,1,0,1,0,0,1,0,28,15,1,0,0,0,0,0,31.519079208374,31.519079208374,12
"12119",4,1,0,0,1,0,0,0,35,20,1,0,1,52,40,18.6301593780518,62.7652816772461,44.1350898742676,12
"12120",2,0,0,0,0,1,0,0,32,20,1,0,1,52,52,26.8799095153809,57.7482490539551,30.8683395385742,14
"12121",4,1,0,1,0,0,1,0,26,16,0,1,0,0,0,0,18.3572692871094,18.3572692871094,6
"12122",3,1,1,0,1,1,1,0,28,22,0,1,0,0,0,0,33.5972518920898,33.5972518920898,6
"12123",3,1,0,0,0,1,0,0,29,23,0,1,1,32,40,12.6055307388306,58.7978401184082,46.192310333252,14
"12124",3,1,0,0,1,0,0,0,34,20,0,1,0,0,0,0,27.4781703948975,27.4781703948975,8
"12125",2,0,0,0,1,0,0,0,28,22,0,1,0,0,0,0,50.3906593322754,50.3906593322754,7
"12126",2,0,1,0,1,1,1,0,30,17,0,1,1,52,40,18.5671901702881,21.8523902893066,3.2852098941803,9
"12127",2,0,0,1,0,0,1,0,29,21,1,0,0,0,0,0,54.5890007019043,54.5890007019043,12
"12128",3,1,0,1,0,0,1,0,33,19,1,0,1,39,20,4.20883989334106,25.2110614776611,21.0022201538086,13
"12129",2,0,0,0,1,0,0,0,32,26,1,0,1,52,40,25.1166095733643,28.4018096923828,3.2852098941803,13
"12130",2,0,0,0,1,0,0,0,30,18,1,0,1,39,38,18.9030513763428,71.6132507324219,52.7102203369141,12
"12131",2,0,1,0,1,1,1,0,26,19,1,0,0,0,0,0,39.0760879516602,39.0760879516602,13
"12132",5,1,0,1,0,0,1,0,27,18,0,1,1,12,40,0.934130012989044,24.035530090332,23.101390838623,3
"12133",2,0,1,0,1,1,1,0,29,23,1,0,1,52,35,19.9526405334473,36.7565002441406,16.8038806915283,14
"12134",3,1,1,0,1,1,1,0,30,17,1,0,0,0,0,0,37.7955894470215,37.7955894470215,12
"12135",2,0,1,0,1,1,1,0,32,26,0,1,1,48,40,23.1643810272217,50.1597518920898,26.9953594207764,12
"12136",3,1,1,0,1,1,1,0,32,25,0,1,0,0,0,0,35.7069396972656,35.7069396972656,7
"12137",3,1,0,0,1,0,0,0,30,22,0,1,0,0,0,0,41.490161895752,41.490161895752,16
"12138",2,0,0,0,0,1,0,0,32,21,1,0,1,40,30,41.9939422607422,83.9878845214844,41.9939422607422,18
"12139",3,1,0,0,1,0,0,0,34,24,0,1,1,52,40,20.1625499725342,45.3631286621094,25.2005805969238,8
"12140",2,0,0,0,0,1,0,0,30,25,0,1,0,0,0,0,48.3124694824219,48.3124694824219,4
"12141",5,1,0,1,0,0,1,0,33,17,0,1,0,0,0,0,71.4033813476562,71.4033813476562,12
"12142",3,1,0,0,0,1,0,0,32,20,1,0,1,52,38,13.2352895736694,55.4601593017578,42.2248802185059,12
"12143",5,1,0,1,0,0,1,0,30,15,1,0,1,3,38,7.88239002227783,11.1675996780396,3.2852098941803,10
"12144",2,0,0,0,0,1,0,0,33,19,0,1,1,52,38,25.6204109191895,80.0100021362305,54.3895568847656,12
"12145",2,0,1,0,1,1,1,0,31,19,0,1,0,0,0,0,48.2914695739746,48.2914695739746,11
"12146",2,0,0,0,1,0,0,0,31,22,0,1,1,51,40,28.916109085083,73.3660659790039,44.4500007629395,6
"12147",2,0,0,0,0,1,0,0,25,22,0,1,0,0,0,0,39.9052810668945,39.9052810668945,13
"12148",2,0,1,0,1,1,1,0,30,25,1,0,1,5,32,1.06007993221283,5.68875980377197,4.62868022918701,14
"12149",3,1,0,1,0,0,1,0,33,23,0,1,1,30,40,10.5063600540161,58.7978401184082,48.2914695739746,12
"12150",3,1,1,0,1,1,1,0,32,23,0,1,1,40,40,11.5559501647949,28.3598308563232,16.8038806915283,7
"12151",3,1,0,0,1,0,0,0,24,20,0,1,0,0,0,0,35.6964416503906,35.6964416503906,2
"12152",2,0,0,1,0,0,1,0,24,20,0,1,0,0,0,0,25.2005805969238,25.2005805969238,12
"12153",5,1,0,1,0,0,1,0,28,20,1,0,0,0,0,0,16.814380645752,16.814380645752,12
"12154",2,0,0,1,0,0,1,0,31,21,1,0,0,0,0,0,56.6461906433105,56.6461906433105,13
"12155",5,1,0,0,0,1,0,0,31,15,1,0,0,0,0,0,21.8733806610107,21.8733806610107,9
"12156",2,0,0,1,0,0,1,0,33,25,1,0,1,35,35,33.5972518920898,81.8887481689453,48.2914695739746,16
"12157",5,1,0,1,0,0,1,0,33,21,0,1,0,0,0,0,5.25843000411987,5.25843000411987,7
"12158",3,1,0,0,0,1,0,0,34,20,0,1,0,0,0,0,31.0782508850098,31.0782508850098,8
"12159",3,1,1,0,1,1,1,0,35,26,0,1,1,30,40,12.6055307388306,48.7427825927734,36.1372489929199,8
"12160",3,1,1,0,1,1,1,0,26,21,0,1,0,0,0,0,29.3989200592041,29.3989200592041,12
"12161",2,0,0,0,1,0,0,0,25,19,0,1,1,4,40,0.178429991006851,12.7839603424072,12.6055307388306,11
"12162",2,0,0,0,0,1,0,0,24,16,0,1,1,52,40,18.9030513763428,60.8969993591309,41.9939422607422,14
"12163",2,0,0,0,1,0,0,0,29,21,0,1,0,0,0,0,21.0022201538086,21.0022201538086,12
"12164",6,1,0,0,1,0,0,0,28,16,0,1,0,0,0,0,10.5063600540161,10.5063600540161,8
"12165",4,1,0,1,0,0,1,0,27,20,1,1,1,52,40,20.7503299713135,67.6458129882812,46.8955307006836,13
"12166",2,0,1,0,1,1,1,0,33,19,0,1,1,52,40,14.0749502182007,30.8788299560547,16.8038806915283,7
"12167",3,1,0,0,1,0,0,0,29,18,1,0,1,52,40,26.355110168457,27.1213111877441,0.766200006008148,14
"12168",3,1,0,1,0,0,1,0,24,17,0,1,1,4,40,0,1.4799200296402,1.4799200296402,6
"12169",2,0,0,1,0,0,1,0,31,27,0,1,1,52,40,0.26240000128746,0.944630026817322,0.682229995727539,4
"12170",2,0,0,0,0,1,0,0,33,17,0,1,1,52,40,16.8038806915283,84.103385925293,67.2994995117188,9
"12171",3,1,1,0,1,1,1,0,32,24,0,1,1,50,40,7.14768028259277,52.9306602478027,45.7829704284668,13
"12172",3,1,1,0,1,1,1,0,32,23,1,0,1,1,24,0.199420005083084,40.0941925048828,39.8947830200195,15
"12173",3,1,1,0,1,1,1,0,28,22,0,1,0,0,0,0,16.8038806915283,16.8038806915283,6
"12174",3,1,0,1,0,0,1,0,33,25,0,1,0,0,0,0,35.8118782043457,35.8118782043457,10
"12175",3,1,0,0,1,0,0,0,32,17,0,1,1,39,40,6.30802011489868,34.0590591430664,27.7510604858398,8
"12176",2,0,1,0,1,1,1,0,33,25,1,0,0,0,0,0,26.0507297515869,26.0507297515869,16
"12177",5,1,0,1,0,0,1,0,31,16,0,1,0,0,0,0,18.9030513763428,18.9030513763428,2
"12178",4,1,0,1,0,0,1,0,29,22,0,1,1,50,40,15.7543001174927,33.2299118041992,17.4756088256836,6
"12179",3,1,0,1,0,0,1,0,34,16,1,0,1,46,8,21.0022201538086,44.9957809448242,23.9935512542725,12
"12180",2,0,1,0,1,1,1,0,30,26,1,0,1,50,40,18.9030513763428,109.198997497559,90.2959365844727,10
"12181",3,1,0,1,0,0,1,0,24,19,0,1,0,0,0,0,41.1752815246582,41.1752815246582,5
"12182",4,1,0,0,1,0,0,0,31,20,0,1,1,52,40,16.3840503692627,60.0678405761719,43.683780670166,6
"12183",3,1,0,1,0,0,1,0,26,20,1,0,0,0,0,0,21.0022201538086,21.0022201538086,12
"12184",3,1,0,1,0,0,1,0,29,19,1,0,1,50,40,21.0022201538086,58.7978401184082,37.7955894470215,12
"12185",4,1,1,0,1,1,1,0,28,20,0,1,1,20,32,7.35760021209717,42.6341896057129,35.2765884399414,8
"12186",3,1,0,0,1,0,0,0,25,18,0,1,0,0,0,0,0.829169988632202,0.829169988632202,6
"12187",4,1,0,0,1,0,0,0,32,21,0,1,0,0,0,0,57.4438781738281,57.4438781738281,12
"12188",2,0,0,0,0,1,0,0,24,21,0,1,0,0,0,0,16.8038806915283,16.8038806915283,5
"12189",2,0,0,0,0,1,0,0,26,19,1,0,0,0,0,0,2.52950000762939,2.52950000762939,11
"12190",3,1,0,0,0,1,0,0,34,21,0,1,0,0,0,0,35.738410949707,35.738410949707,8
"12191",2,0,0,0,0,1,0,0,33,19,0,1,0,0,0,0,12.4900798797607,12.4900798797607,8
"12192",5,1,0,0,0,1,0,0,32,23,1,0,1,52,40,5.25843000411987,19.9631309509277,14.7047004699707,14
"12193",3,1,0,1,0,0,1,0,35,20,0,1,0,0,0,0,14.1799097061157,14.1799097061157,8
"12194",3,1,1,0,1,1,1,0,30,19,1,0,1,44,40,29.3989200592041,94.9665603637695,65.5676345825195,14
"12195",2,0,0,0,0,1,0,0,22,17,0,1,0,0,0,0,14.7047004699707,14.7047004699707,10
"12196",6,1,0,0,0,1,0,0,27,16,0,1,0,0,0,0,52.4898071289062,52.4898071289062,12
"12197",2,0,0,1,0,0,1,0,27,19,0,1,1,45,40,16.0691699981689,36.8194999694824,20.7503299713135,9
"12198",3,1,0,1,0,0,1,0,32,19,0,1,1,28,40,29.9027214050293,136.708618164062,106.805938720703,8
"12199",2,0,1,0,1,1,1,0,30,19,1,0,1,22,20,8.40719032287598,13.7075996398926,5.30041027069092,12
"12200",3,1,0,1,0,0,1,0,32,20,1,0,1,52,40,21.0022201538086,31.5085906982422,10.5063600540161,13
"12201",2,0,0,0,1,0,0,0,30,20,0,1,0,0,0,0,0,0,9
"12202",5,1,0,1,0,0,1,0,32,22,0,1,0,0,0,0,28.0029716491699,28.0029716491699,4
"12203",4,1,0,1,0,0,1,0,26,17,0,1,0,0,0,0,16.8038806915283,16.8038806915283,12
"12204",4,1,0,0,1,0,0,0,29,20,1,0,0,0,0,0,24.5708103179932,24.5708103179932,12
"12205",3,1,1,0,1,1,1,0,24,18,0,1,0,0,0,0,12.6055307388306,12.6055307388306,3
"12206",2,0,0,0,0,1,0,0,29,16,1,0,0,0,0,0,31.4980907440186,31.4980907440186,10
"12207",2,0,1,0,1,1,1,0,33,24,0,1,1,49,35,29.3989200592041,79.7895660400391,50.3906593322754,14
"12208",2,0,0,0,0,1,0,0,34,25,0,1,0,0,0,0,46.3392486572266,46.3392486572266,7
"12209",2,0,0,0,0,1,0,0,28,17,1,0,1,50,30,18.9030513763428,50.4011611938477,31.4980907440186,13
"12210",2,0,1,0,1,1,1,0,30,20,0,1,1,45,40,14.1799097061157,34.9302177429199,20.7503299713135,8
"12211",2,0,0,1,0,0,1,0,28,17,0,1,1,42,40,16.8038806915283,37.8060913085938,21.0022201538086,10
"12212",4,1,1,0,1,1,1,0,30,17,0,1,1,52,40,8.40719032287598,37.8060913085938,29.3989200592041,3
