"","id","numyrs","year","choice","wage","educ","expwc","expbc","expser","manuf","black","lwage","y81","y82","y83","y84","y85","y86","y87","enroll","employ","attrit","exper","expersq","status"
"7179",1286,6,84,4,8898.2998046875,11,0,0,0,0,0,9.09361553192139,0,0,0,1,0,0,0,0,1,0,0,0,3
"7180",1286,6,85,4,NA,11,0,1,0,0,0,NA,0,0,0,0,1,0,0,0,1,1,1,1,3
"7181",1287,9,81,5,NA,12,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,1,0,0,0,3
"7182",1287,9,82,5,12409.33984375,12,0,0,1,0,0,9.42620468139648,0,1,0,0,0,0,0,0,1,0,1,1,3
"7183",1287,9,83,5,13670.4501953125,12,0,0,2,0,0,9.52299213409424,0,0,1,0,0,0,0,0,1,0,2,4,3
"7184",1287,9,84,5,NA,12,0,0,3,0,0,NA,0,0,0,1,0,0,0,0,1,0,3,9,3
"7185",1287,9,85,5,15956.1103515625,12,0,0,4,0,0,9.67759704589844,0,0,0,0,1,0,0,0,1,0,4,16,3
"7186",1287,9,86,5,17639.9609375,12,0,0,5,0,0,9.77792167663574,0,0,0,0,0,1,0,0,1,0,5,25,3
"7187",1287,9,87,3,12097.830078125,12,0,0,6,0,0,9.40078163146973,0,0,0,0,0,0,1,0,1,0,6,36,3
"7188",1289,10,81,1,NA,13,0,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"7189",1289,10,82,1,NA,14,0,0,0,0,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"7190",1289,10,83,1,NA,15,0,0,0,0,0,NA,0,0,1,0,0,0,0,1,0,0,0,0,1
"7191",1289,10,84,1,NA,16,0,0,0,0,0,NA,0,0,0,1,0,0,0,1,0,0,0,0,1
"7192",1289,10,85,1,NA,17,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,1
"7193",1289,10,86,3,27155.970703125,18,0,0,0,0,0,10.2093524932861,0,0,0,0,0,1,0,0,1,0,0,0,3
"7194",1289,10,87,3,34670.140625,18,1,0,0,0,0,10.453634262085,0,0,0,0,0,0,1,0,1,0,1,1,3
"7195",1290,4,81,1,NA,13,0,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,1,0,0,1
"7196",1291,10,81,1,NA,13,0,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"7197",1291,10,82,2,NA,14,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"7198",1291,10,83,4,3935.38989257812,14,0,0,0,0,0,8.27776527404785,0,0,1,0,0,0,0,0,1,0,0,0,3
"7199",1291,10,84,2,NA,14,0,1,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,1,1,2
"7200",1291,10,85,5,3865.03002929688,14,0,1,0,0,0,8.25972461700439,0,0,0,0,1,0,0,0,1,0,1,1,3
"7201",1291,10,86,5,4288.5498046875,14,0,1,1,0,0,8.36370372772217,0,0,0,0,0,1,0,0,1,0,2,4,3
"7202",1291,10,87,5,6245.9501953125,14,0,1,2,0,0,8.73968887329102,0,0,0,0,0,0,1,0,1,0,3,9,3
"7203",1292,9,81,2,NA,12,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"7204",1292,9,82,2,NA,12,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"7205",1292,9,83,2,NA,12,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,2
"7206",1292,9,84,2,NA,12,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,2
"7207",1292,9,85,3,10389.1298828125,12,0,0,0,0,0,9.24851512908936,0,0,0,0,1,0,0,0,1,0,0,0,3
"7208",1292,9,86,4,11334.259765625,12,1,0,0,0,0,9.33558559417725,0,0,0,0,0,1,0,0,1,0,1,1,3
"7209",1292,9,87,4,18261.30078125,12,1,1,0,0,0,9.81253910064697,0,0,0,0,0,0,1,0,1,0,2,4,3
"7210",1293,7,81,1,NA,10,0,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"7211",1293,7,82,1,NA,11,0,0,0,0,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"7212",1293,7,83,2,NA,12,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,2
"7213",1293,7,84,2,NA,12,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,2
"7214",1293,7,85,2,NA,12,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,2
"7215",1293,7,86,4,17077.44921875,12,0,0,0,0,0,9.74551391601562,0,0,0,0,0,1,0,0,1,0,0,0,3
"7216",1293,7,87,2,NA,12,0,1,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,1,1,2
"7217",1294,8,81,1,NA,10,0,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"7218",1294,8,82,2,NA,11,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"7219",1294,8,83,5,5798.5498046875,11,0,0,0,0,0,8.66536331176758,0,0,1,0,0,0,0,0,1,0,0,0,3
"7220",1294,8,84,4,11313.5595703125,11,0,0,1,1,0,9.3337574005127,0,0,0,1,0,0,0,0,1,0,1,1,3
"7221",1294,8,85,4,9513.48046875,11,0,1,1,1,0,9.16046524047852,0,0,0,0,1,0,0,0,1,0,2,4,3
"7222",1294,8,86,4,7295.22998046875,11,0,2,1,1,0,8.89497566223145,0,0,0,0,0,1,0,0,1,0,3,9,3
"7223",1294,8,87,4,11931.759765625,11,0,3,1,0,0,9.38695907592773,0,0,0,0,0,0,1,0,1,0,4,16,3
"7224",1295,9,81,2,NA,11,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"7225",1295,9,82,2,NA,11,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"7226",1295,9,83,2,NA,11,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,2
"7227",1295,9,84,2,NA,11,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,2
"7228",1295,9,85,2,NA,11,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,2
"7229",1295,9,86,2,NA,11,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,2
"7230",1295,9,87,2,NA,11,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,2
"7231",1296,8,81,1,NA,11,0,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"7232",1296,8,82,2,NA,12,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"7233",1296,8,83,2,NA,12,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,2
"7234",1296,8,84,2,NA,12,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,2
"7235",1296,8,85,3,NA,12,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,1,0,0,0,3
"7236",1296,8,86,4,NA,12,1,0,0,1,0,NA,0,0,0,0,0,1,0,0,1,0,1,1,3
"7237",1296,8,87,2,NA,12,1,1,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,2,4,2
"7238",1298,10,81,2,NA,12,0,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,2
"7239",1298,10,82,2,NA,12,0,1,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,1,2
"7240",1298,10,83,4,16008.2197265625,12,0,1,0,1,0,9.68085765838623,0,0,1,0,0,0,0,0,1,0,1,1,3
"7241",1298,10,84,4,17814.080078125,12,0,2,0,1,0,9.78774452209473,0,0,0,1,0,0,0,0,1,0,2,4,3
"7242",1298,10,85,4,19180.869140625,12,0,3,0,1,0,9.86166858673096,0,0,0,0,1,0,0,0,1,0,3,9,3
"7243",1298,10,86,4,21002.630859375,12,0,4,0,0,0,9.95240306854248,0,0,0,0,0,1,0,0,1,0,4,16,3
"7244",1298,10,87,4,21371.470703125,12,0,5,0,1,0,9.96981239318848,0,0,0,0,0,0,1,0,1,0,5,25,3
"7245",1299,8,81,1,NA,11,0,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"7246",1299,8,82,1,NA,12,0,0,0,0,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"7247",1299,8,83,1,NA,13,0,0,0,0,0,NA,0,0,1,0,0,0,0,1,0,0,0,0,1
"7248",1299,8,84,1,NA,14,0,0,0,0,0,NA,0,0,0,1,0,0,0,1,0,0,0,0,1
"7249",1299,8,85,1,NA,15,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,1
"7250",1299,8,86,1,NA,16,0,0,0,0,0,NA,0,0,0,0,0,1,0,1,0,0,0,0,1
"7251",1299,8,87,3,18758.5390625,17,0,0,0,1,0,9.83940410614014,0,0,0,0,0,0,1,0,1,0,0,0,3
"7252",1300,9,81,1,NA,11,0,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"7253",1300,9,82,2,NA,12,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"7254",1300,9,83,2,NA,12,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,2
"7255",1300,9,84,2,NA,12,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,2
"7256",1300,9,85,2,NA,12,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,2
"7257",1300,9,86,2,NA,12,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,2
"7258",1300,9,87,2,NA,12,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,2
"7259",1301,11,81,4,20808.94921875,12,0,0,0,0,0,9.94313812255859,1,0,0,0,0,0,0,0,1,0,0,0,3
"7260",1301,11,82,4,22765.439453125,12,0,1,0,1,0,10.0329990386963,0,1,0,0,0,0,0,0,1,0,1,1,3
"7261",1301,11,83,4,20398.0390625,12,0,2,0,0,0,9.92319393157959,0,0,1,0,0,0,0,0,1,0,2,4,3
"7262",1301,11,84,4,23617.919921875,12,0,3,0,1,0,10.0697612762451,0,0,0,1,0,0,0,0,1,0,3,9,3
"7263",1301,11,85,2,NA,12,0,4,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,4,16,2
"7264",1301,11,86,3,19829.23046875,12,0,4,0,1,0,9.89491271972656,0,0,0,0,0,1,0,0,1,0,4,16,3
"7265",1301,11,87,4,20291.689453125,12,1,4,0,1,0,9.91796684265137,0,0,0,0,0,0,1,0,1,0,5,25,3
"7266",1302,8,81,1,NA,10,0,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"7267",1302,8,82,1,NA,11,0,0,0,0,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"7268",1302,8,83,4,12518.0595703125,12,0,0,0,1,0,9.43492794036865,0,0,1,0,0,0,0,0,1,0,0,0,3
"7269",1302,8,84,3,9833.0703125,12,0,1,0,0,0,9.19350624084473,0,0,0,1,0,0,0,0,1,0,1,1,3
"7270",1302,8,85,3,9260.7197265625,12,1,1,0,0,0,9.13353729248047,0,0,0,0,1,0,0,0,1,0,2,4,3
"7271",1302,8,86,3,12457.849609375,12,2,1,0,0,0,9.4301061630249,0,0,0,0,0,1,0,0,1,0,3,9,3
"7272",1302,8,87,3,15309.5595703125,12,3,1,0,0,0,9.63623237609863,0,0,0,0,0,0,1,0,1,0,4,16,3
"7273",1303,11,81,4,15539.75,11,0,3,0,0,0,9.65115642547607,1,0,0,0,0,0,0,0,1,0,3,9,3
"7274",1303,11,82,4,17046.169921875,11,0,4,0,0,0,9.74368095397949,0,1,0,0,0,0,0,0,1,0,4,16,3
"7275",1303,11,83,4,18025.310546875,11,0,5,0,0,0,9.79953193664551,0,0,1,0,0,0,0,0,1,0,5,25,3
"7276",1303,11,84,4,18002.0390625,11,0,6,0,0,0,9.79824066162109,0,0,0,1,0,0,0,0,1,0,6,36,3
"7277",1303,11,85,4,17550.05078125,11,0,7,0,0,0,9.77281188964844,0,0,0,0,1,0,0,0,1,0,7,49,3
"7278",1303,11,86,3,18895.5703125,11,0,8,0,0,0,9.84668254852295,0,0,0,0,0,1,0,0,1,0,8,64,3
"7279",1303,11,87,4,20474.5,11,1,8,0,0,0,9.92693519592285,0,0,0,0,0,0,1,0,1,0,9,81,3
"7280",1304,9,81,5,13403.33984375,12,0,0,0,0,0,9.50325965881348,1,0,0,0,0,0,0,0,1,0,0,0,3
"7281",1304,9,82,2,NA,12,0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,1,2
"7282",1304,9,83,4,NA,12,0,0,1,1,0,NA,0,0,1,0,0,0,0,0,1,0,1,1,3
"7283",1304,9,84,4,11439.7998046875,12,0,1,1,1,0,9.34485340118408,0,0,0,1,0,0,0,0,1,0,2,4,3
"7284",1304,9,85,4,12686.759765625,12,0,2,1,1,0,9.44831466674805,0,0,0,0,1,0,0,0,1,0,3,9,3
"7285",1304,9,86,4,14034.66015625,12,0,3,1,1,0,9.54928493499756,0,0,0,0,0,1,0,0,1,0,4,16,3
"7286",1304,9,87,4,9749.759765625,12,0,4,1,1,0,9.18499755859375,0,0,0,0,0,0,1,0,1,0,5,25,3
"7287",1305,8,81,2,NA,10,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"7288",1305,8,82,2,NA,10,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"7289",1305,8,83,2,NA,10,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,2
"7290",1305,8,84,5,9159.2900390625,10,0,0,0,0,0,9.12252426147461,0,0,0,1,0,0,0,0,1,0,0,0,3
"7291",1305,8,85,5,6400.18017578125,10,0,0,1,0,0,8.76408100128174,0,0,0,0,1,0,0,0,1,0,1,1,3
"7292",1305,8,86,4,7060.85986328125,10,0,0,2,1,0,8.8623218536377,0,0,0,0,0,1,0,0,1,0,2,4,3
"7293",1305,8,87,4,8774.7802734375,10,0,1,2,1,0,9.0796365737915,0,0,0,0,0,0,1,0,1,0,3,9,3
"7294",1306,9,81,2,NA,8,0,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,2
"7295",1306,9,82,2,NA,8,0,1,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,1,2
"7296",1306,9,83,2,NA,8,0,1,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,1,1,2
"7297",1306,9,84,2,NA,8,0,1,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,1,1,2
"7298",1306,9,85,2,NA,8,0,1,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,1,1,2
"7299",1306,9,86,2,NA,8,0,1,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,1,1,2
"7300",1306,9,87,2,NA,8,0,1,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,1,1,2
"7301",1307,8,81,2,NA,8,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"7302",1307,8,82,2,NA,8,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"7303",1307,8,83,2,NA,8,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,2
"7304",1307,8,84,2,NA,8,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,2
"7305",1307,8,85,2,NA,8,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,2
"7306",1307,8,86,4,8095.97021484375,8,0,0,0,0,0,8.99912166595459,0,0,0,0,0,1,0,0,1,0,0,0,3
"7307",1307,8,87,4,7312.31982421875,8,0,1,0,0,0,8.89731597900391,0,0,0,0,0,0,1,0,1,0,1,1,3
"7308",1308,11,81,2,NA,13,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"7309",1308,11,82,1,NA,13,0,0,0,0,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"7310",1308,11,83,5,19636.380859375,14,0,0,0,0,0,9.88513946533203,0,0,1,0,0,0,0,0,1,0,0,0,3
"7311",1308,11,84,5,21123.23046875,14,0,0,1,0,0,9.95812892913818,0,0,0,1,0,0,0,0,1,0,1,1,3
"7312",1308,11,85,5,21986.169921875,14,0,0,2,0,0,9.9981689453125,0,0,0,0,1,0,0,0,1,0,2,4,3
"7313",1308,11,86,5,22055.849609375,14,0,0,3,0,0,10.0013332366943,0,0,0,0,0,1,0,0,1,0,3,9,3
"7314",1308,11,87,5,22179.060546875,14,0,0,4,0,0,10.0069036483765,0,0,0,0,0,0,1,0,1,0,4,16,3
"7315",1309,10,81,5,NA,12,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,1,0,0,0,3
"7316",1309,10,82,2,NA,12,0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,1,2
"7317",1309,10,83,5,7056.0498046875,12,0,0,1,0,0,8.86164093017578,0,0,1,0,0,0,0,0,1,0,1,1,3
"7318",1309,10,84,5,NA,12,0,0,2,0,0,NA,0,0,0,1,0,0,0,0,1,0,2,4,3
"7319",1309,10,85,3,4234.91015625,12,0,0,3,0,0,8.35111713409424,0,0,0,0,1,0,0,0,1,0,3,9,3
"7320",1309,10,86,5,9172.759765625,12,1,0,3,0,0,9.12399387359619,0,0,0,0,0,1,0,0,1,0,4,16,3
"7321",1309,10,87,5,6835.77978515625,12,1,0,4,0,0,8.82992553710938,0,0,0,0,0,0,1,0,1,0,5,25,3
"7322",1310,9,81,1,NA,12,0,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"7323",1310,9,82,1,NA,13,0,0,0,0,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"7324",1310,9,83,1,NA,14,0,0,0,0,0,NA,0,0,1,0,0,0,0,1,0,0,0,0,1
"7325",1310,9,84,5,10582.6298828125,15,0,0,0,0,0,9.26696968078613,0,0,0,1,0,0,0,0,1,0,0,0,3
"7326",1310,9,85,1,NA,15,0,0,1,0,0,NA,0,0,0,0,1,0,0,1,0,0,1,1,1
"7327",1310,9,86,1,NA,16,0,0,1,0,0,NA,0,0,0,0,0,1,0,1,0,0,1,1,1
"7328",1310,9,87,2,NA,17,0,0,1,0,0,NA,0,0,0,0,0,0,1,0,0,0,1,1,2
"7329",1311,8,81,1,NA,11,0,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"7330",1311,8,82,1,NA,12,0,0,0,0,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"7331",1311,8,83,1,NA,13,0,0,0,0,0,NA,0,0,1,0,0,0,0,1,0,0,0,0,1
"7332",1311,8,84,1,NA,14,0,0,0,0,0,NA,0,0,0,1,0,0,0,1,0,0,0,0,1
"7333",1311,8,85,1,NA,15,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,1
"7334",1311,8,86,2,NA,16,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,2
"7335",1311,8,87,3,7785.509765625,16,0,0,0,0,0,8.9600191116333,0,0,0,0,0,0,1,0,1,0,0,0,3
"7336",1312,10,81,1,NA,12,0,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"7337",1312,10,82,1,NA,13,0,0,0,0,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"7338",1312,10,83,1,NA,14,0,0,0,0,0,NA,0,0,1,0,0,0,0,1,0,0,0,0,1
"7339",1312,10,84,1,NA,15,0,0,0,0,0,NA,0,0,0,1,0,0,0,1,0,0,0,0,1
"7340",1312,10,85,1,NA,16,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,1
"7341",1312,10,86,1,NA,17,0,0,0,0,0,NA,0,0,0,0,0,1,0,1,0,0,0,0,1
"7342",1312,10,87,1,NA,18,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,0,1
"7343",1313,7,81,3,11575.1796875,12,0,0,0,0,0,9.35661792755127,1,0,0,0,0,0,0,0,1,0,0,0,3
"7344",1313,7,82,4,11123.849609375,12,1,0,0,0,0,9.31684684753418,0,1,0,0,0,0,0,0,1,0,1,1,3
"7345",1313,7,83,4,10943.419921875,12,1,1,0,0,0,9.30049324035645,0,0,1,0,0,0,0,0,1,1,2,4,3
"7346",1314,9,81,2,NA,9,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"7347",1314,9,82,2,NA,9,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"7348",1314,9,83,2,NA,9,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,2
"7349",1314,9,84,2,NA,9,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,2
"7350",1314,9,85,2,NA,9,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,2
"7351",1314,9,86,4,23981.2890625,9,0,0,0,0,0,10.0850296020508,0,0,0,0,0,1,0,0,1,0,0,0,3
"7352",1314,9,87,4,24078.220703125,9,0,1,0,0,0,10.0890626907349,0,0,0,0,0,0,1,0,1,0,1,1,3
"7353",1315,11,81,4,NA,12,0,2,0,0,0,NA,1,0,0,0,0,0,0,0,1,0,2,4,3
"7354",1315,11,82,4,28362.08984375,12,0,3,0,0,0,10.2528085708618,0,1,0,0,0,0,0,0,1,0,3,9,3
"7355",1315,11,83,2,NA,12,0,4,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,4,16,2
"7356",1315,11,84,2,NA,12,0,4,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,4,16,2
"7357",1315,11,85,2,NA,12,0,4,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,4,16,2
"7358",1315,11,86,4,30078.740234375,12,0,4,0,0,0,10.3115739822388,0,0,0,0,0,1,0,0,1,0,4,16,3
"7359",1315,11,87,4,32879.30859375,12,0,5,0,0,0,10.400598526001,0,0,0,0,0,0,1,0,1,0,5,25,3
"7360",1316,11,81,4,10930.419921875,10,0,0,0,0,0,9.2993049621582,1,0,0,0,0,0,0,0,1,0,0,0,3
"7361",1316,11,82,4,11734.900390625,10,0,1,0,0,0,9.37032222747803,0,1,0,0,0,0,0,0,1,0,1,1,3
"7362",1316,11,83,4,12263.5,10,0,2,0,0,0,9.41438293457031,0,0,1,0,0,0,0,0,1,0,2,4,3
"7363",1316,11,84,4,10413.48046875,10,0,3,0,0,0,9.25085639953613,0,0,0,1,0,0,0,0,1,0,3,9,3
"7364",1316,11,85,4,9739.75,10,0,4,0,0,0,9.18397045135498,0,0,0,0,1,0,0,0,1,0,4,16,3
"7365",1316,11,86,4,11175.9501953125,10,0,5,0,0,0,9.32151985168457,0,0,0,0,0,1,0,0,1,0,5,25,3
"7366",1316,11,87,2,NA,10,0,6,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,6,36,2
"7367",1317,10,81,4,29175.470703125,8,0,0,0,0,0,10.2810840606689,1,0,0,0,0,0,0,0,1,0,0,0,3
"7368",1317,10,82,2,NA,8,0,1,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,1,2
"7369",1317,10,83,2,NA,8,0,1,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,1,1,2
"7370",1317,10,84,2,NA,8,0,1,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,1,1,2
"7371",1317,10,85,2,NA,8,0,1,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,1,1,2
"7372",1317,10,86,4,36564.69921875,8,0,1,0,0,0,10.5068387985229,0,0,0,0,0,1,0,0,1,0,1,1,3
"7373",1317,10,87,4,42118.9609375,8,0,2,0,0,0,10.6482534408569,0,0,0,0,0,0,1,0,1,0,2,4,3
"7374",1318,10,81,4,15472.2900390625,12,0,0,0,1,0,9.64680576324463,1,0,0,0,0,0,0,0,1,0,0,0,3
"7375",1318,10,82,3,16163.9501953125,12,0,1,0,0,0,9.69053840637207,0,1,0,0,0,0,0,0,1,0,1,1,3
"7376",1318,10,83,2,NA,12,1,1,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,2,4,2
"7377",1318,10,84,3,13101.8896484375,12,1,1,0,0,0,9.48051166534424,0,0,0,1,0,0,0,0,1,0,2,4,3
"7378",1318,10,85,4,24192.240234375,12,2,1,0,1,0,10.0937871932983,0,0,0,0,1,0,0,0,1,0,3,9,3
"7379",1318,10,86,3,20274.2109375,12,2,2,0,0,0,9.91710472106934,0,0,0,0,0,1,0,0,1,0,4,16,3
"7380",1318,10,87,2,NA,12,3,2,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,5,25,2
"7381",1319,8,81,1,NA,11,0,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"7382",1319,8,82,1,NA,12,0,0,0,0,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"7383",1319,8,83,1,NA,13,0,0,0,0,0,NA,0,0,1,0,0,0,0,1,0,0,0,0,1
"7384",1319,8,84,1,NA,14,0,0,0,0,0,NA,0,0,0,1,0,0,0,1,0,0,0,0,1
"7385",1319,8,85,3,NA,15,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,1,0,0,0,3
"7386",1319,8,86,1,NA,15,1,0,0,0,0,NA,0,0,0,0,0,1,0,1,0,0,1,1,1
"7387",1319,8,87,3,13272.240234375,16,1,0,0,0,0,9.49343013763428,0,0,0,0,0,0,1,0,1,0,1,1,3
"7388",1321,11,81,1,NA,13,0,0,1,0,0,NA,1,0,0,0,0,0,0,1,0,0,1,1,1
"7389",1321,11,82,3,5793.52978515625,14,0,0,1,0,0,8.66449737548828,0,1,0,0,0,0,0,0,1,0,1,1,3
"7390",1321,11,83,3,6190.18017578125,14,1,0,1,0,0,8.73071956634521,0,0,1,0,0,0,0,0,1,0,2,4,3
"7391",1321,11,84,3,6527.64013671875,14,2,0,1,0,0,8.78380107879639,0,0,0,1,0,0,0,0,1,0,3,9,3
"7392",1321,11,85,3,7819.9599609375,14,3,0,1,0,0,8.96443462371826,0,0,0,0,1,0,0,0,1,0,4,16,3
"7393",1321,11,86,5,5880.2900390625,14,4,0,1,0,0,8.67936134338379,0,0,0,0,0,1,0,0,1,0,5,25,3
"7394",1321,11,87,5,8513.490234375,14,4,0,2,0,0,9.04940700531006,0,0,0,0,0,0,1,0,1,0,6,36,3
"7395",1322,9,81,2,NA,12,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,2
"7396",1322,9,82,1,NA,12,0,0,0,0,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,1
"7397",1322,9,83,1,NA,13,0,0,0,0,0,NA,0,0,1,0,0,0,0,1,0,0,0,0,1
"7398",1322,9,84,2,NA,14,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,2
"7399",1322,9,85,5,8855.8203125,14,0,0,0,0,0,9.08882999420166,0,0,0,0,1,0,0,0,1,0,0,0,3
"7400",1322,9,86,1,NA,14,0,0,1,0,0,NA,0,0,0,0,0,1,0,1,0,0,1,1,1
"7401",1322,9,87,5,7314.27978515625,15,0,0,1,0,0,8.89758396148682,0,0,0,0,0,0,1,0,1,0,1,1,3
"7402",1323,9,81,1,NA,12,0,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,1
"7403",1323,9,82,2,NA,13,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,2
"7404",1323,9,83,4,9362.6396484375,13,0,0,0,1,0,9.14448261260986,0,0,1,0,0,0,0,0,1,0,0,0,3
"7405",1323,9,84,4,9975.8701171875,13,0,1,0,1,0,9.20792484283447,0,0,0,1,0,0,0,0,1,0,1,1,3
